"game_id","season","era","home_team_name","away_team_name","home_team_id","away_team_id","true_home","bye","mnf","tnf","point_diff","spread_line","days_since_last_game_home_team","days_since_last_game_away_team"
2013092206,2013,"2011-23","NE","TB",22,30,1,0,0,1,20,7.5,10,7
2013101310,2013,"2011-23","NE","NO",22,23,1,0,0,0,3,2.5,7,7
2013102007,2013,"2011-23","NYJ","NE",25,22,1,0,0,0,3,-3.5,7,7
2013110309,2013,"2011-23","NE","PIT",22,27,1,0,0,0,24,5.5,7,7
2013091510,2013,"2011-23","TB","NO",30,23,1,0,0,0,-2,-3,7,7
2013110303,2013,"2011-23","NYJ","NO",25,23,1,0,0,0,6,-6,7,7
2013111710,2013,"2011-23","NO","SF",23,29,1,0,0,0,3,3.5,7,7
2013120200,2013,"2011-23","SEA","NO",28,23,1,1,0,-1,27,6.5,15,11
2013122908,2013,"2011-23","NO","TB",23,30,1,0,0,0,25,11,7,7
2013100605,2013,"2011-23","NYG","PHI",24,26,1,0,0,0,-15,-1,7,7
2013102705,2013,"2011-23","PHI","NYG",26,24,1,0,1,0,-8,5.5,7,6
2013120111,2013,"2011-23","WAS","NYG",32,24,1,0,-1,0,-7,1,6,7
2013121506,2013,"2011-23","NYG","SEA",24,28,1,0,0,0,-23,-9.5,7,7
2013122909,2013,"2011-23","NYG","WAS",24,32,1,0,0,0,14,3.5,7,7
2013090807,2013,"2011-23","NYJ","TB",25,30,1,0,0,0,1,-4,NA,NA
2013092908,2013,"2011-23","TEN","NYJ",31,25,1,0,0,0,25,3.5,7,7
2013101306,2013,"2011-23","NYJ","PIT",25,27,1,-1,-1,0,-13,-1,6,14
2013090900,2013,"2011-23","WAS","PHI",32,26,1,0,0,0,-6,4,NA,NA
2013101307,2013,"2011-23","TB","PHI",30,26,1,1,0,0,-11,-2.5,14,7
2013111706,2013,"2011-23","PHI","WAS",26,32,1,0,0,-1,8,4.5,7,10
2013090809,2013,"2011-23","PIT","TEN",27,31,1,0,0,0,-7,6,NA,NA
2013091513,2013,"2011-23","SEA","SF",28,29,1,0,0,0,26,3,7,7
2013101309,2013,"2011-23","SEA","TEN",28,31,1,0,0,0,7,11,7,7
2013110307,2013,"2011-23","SEA","TB",28,30,1,0,-1,-1,3,16,6,10
2013120812,2013,"2011-23","SF","SEA",29,28,1,0,1,0,2,2.5,7,6
2013102010,2013,"2011-23","TEN","SF",31,29,1,0,0,0,-14,-3,7,7
2013112500,2013,"2011-23","WAS","SF",32,29,1,0,0,0,-21,-5.5,8,8
2013121508,2013,"2011-23","TB","SF",30,29,1,0,0,0,-19,-4.5,7,7
2014090801,2014,"2011-23","ARI","LAC",1,18,1,0,0,0,1,3,NA,NA
2014091405,2014,"2011-23","NYG","ARI",24,1,1,0,0,0,-11,1,6,6
2014092110,2014,"2011-23","ARI","SF",1,29,1,0,0,0,9,-3,7,7
2014100509,2014,"2011-23","DEN","ARI",10,1,1,0,0,0,21,8,14,14
2014101210,2014,"2011-23","ARI","WAS",1,32,1,0,1,0,10,5,7,6
2014101911,2014,"2011-23","LV","ARI",19,1,1,0,0,0,-11,-3.5,7,7
2014102609,2014,"2011-23","ARI","PHI",1,26,1,-1,0,0,4,1,7,14
2014110202,2014,"2011-23","DAL","ARI",9,1,1,0,-1,0,-11,1.5,6,7
2014110908,2014,"2011-23","ARI","LA",1,17,1,0,0,0,17,7,7,7
2014111610,2014,"2011-23","ARI","DET",1,11,1,0,0,0,8,-1,7,7
2014112309,2014,"2011-23","SEA","ARI",28,1,1,0,0,0,16,7.5,7,7
2014113009,2014,"2011-23","ATL","ARI",2,1,1,0,0,0,11,-1.5,7,7
2014120709,2014,"2011-23","ARI","KC",1,16,1,0,0,0,3,-2.5,7,7
2014121100,2014,"2011-23","LA","ARI",17,1,1,0,0,0,-6,6,4,4
2014122111,2014,"2011-23","ARI","SEA",1,28,1,0,0,1,-29,-9.5,10,7
2014122814,2014,"2011-23","SF","ARI",29,1,1,0,0,0,3,6,8,7
2014090700,2014,"2011-23","ATL","NO",2,23,1,0,0,0,3,-3,NA,NA
2014091402,2014,"2011-23","CIN","ATL",7,2,1,0,0,0,14,5.5,7,7
2014091800,2014,"2011-23","ATL","TB",2,30,1,0,0,0,42,6.5,4,4
2014092804,2014,"2011-23","MIN","ATL",21,2,1,0,0,-1,13,-5.5,7,10
2014100506,2014,"2011-23","NYG","ATL",24,2,1,0,0,1,10,4,10,7
2014101200,2014,"2011-23","ATL","CHI",2,6,1,0,0,0,-14,3.5,7,7
2014101900,2014,"2011-23","BAL","ATL",3,2,1,0,0,0,22,7,7,7
2014102600,2014,"2011-23","ATL","DET",2,11,0,0,0,0,-1,-3.5,7,7
2014110906,2014,"2011-23","TB","ATL",30,2,1,-1,0,0,-10,-3.5,7,14
2014111600,2014,"2011-23","CAR","ATL",5,2,1,0,-1,0,-2,-2.5,6,7
2014112300,2014,"2011-23","ATL","CLE",2,8,1,0,0,0,-2,3,7,7
2014120800,2014,"2011-23","GB","ATL",12,2,1,0,0,0,6,13.5,8,8
2014121400,2014,"2011-23","ATL","PIT",2,27,1,0,-1,0,-7,-3,6,7
2014122104,2014,"2011-23","NO","ATL",23,2,1,0,-1,0,-16,6,6,7
2014122800,2014,"2011-23","ATL","CAR",2,5,1,0,0,0,-31,2.5,7,7
2014090701,2014,"2011-23","BAL","CIN",3,7,1,0,0,0,-7,1,NA,NA
2014091100,2014,"2011-23","BAL","PIT",3,27,1,0,0,0,20,2.5,4,4
2014092102,2014,"2011-23","CLE","BAL",8,3,1,0,0,-1,-2,-2,7,10
2014092800,2014,"2011-23","BAL","CAR",3,5,1,0,0,0,28,3.5,7,7
2014100503,2014,"2011-23","IND","BAL",14,3,1,0,0,0,7,2.5,7,7
2014101207,2014,"2011-23","TB","BAL",30,3,1,0,0,0,-31,-3.5,7,7
2014102602,2014,"2011-23","CIN","BAL",7,3,1,0,0,0,3,-2.5,7,7
2014110210,2014,"2011-23","PIT","BAL",27,3,1,0,0,0,20,2.5,7,7
2014110900,2014,"2011-23","BAL","TEN",3,31,1,-1,0,0,14,10.5,7,14
2014112400,2014,"2011-23","NO","BAL",23,3,1,-1,0,0,-7,2.5,8,15
2014113000,2014,"2011-23","BAL","LAC",3,18,1,0,-1,0,-1,6.5,6,7
2014120704,2014,"2011-23","MIA","BAL",20,3,1,0,-1,0,-15,3,6,7
2014121401,2014,"2011-23","BAL","JAX",3,15,1,0,0,0,8,14,7,7
2014122102,2014,"2011-23","HOU","BAL",13,3,1,0,0,0,12,-6,7,7
2014122801,2014,"2011-23","BAL","CLE",3,8,1,0,0,0,10,14,7,7
2014090702,2014,"2011-23","CHI","BUF",6,4,1,0,0,0,-3,7,NA,NA
2014091400,2014,"2011-23","BUF","MIA",4,20,1,0,0,0,19,1,7,7
2014092100,2014,"2011-23","BUF","LAC",4,18,1,0,0,0,-12,2.5,7,7
2014092802,2014,"2011-23","HOU","BUF",13,4,1,0,0,0,6,3,7,7
2014100502,2014,"2011-23","DET","BUF",11,4,1,0,0,0,-3,4.5,7,7
2014101201,2014,"2011-23","BUF","NE",4,22,1,0,0,0,-15,1,7,7
2014101901,2014,"2011-23","BUF","MIN",4,21,1,0,0,0,1,7,7,7
2014102606,2014,"2011-23","NYJ","BUF",25,4,1,0,0,1,-20,3,10,7
2014110901,2014,"2011-23","BUF","KC",4,16,1,1,0,0,-4,2,14,7
2014111300,2014,"2011-23","MIA","BUF",20,4,1,0,0,0,13,4,4,4
2014112301,2014,"2011-23","BUF","NYJ",4,25,0,-1,0,1,35,2.5,11,15
2014113001,2014,"2011-23","BUF","CLE",4,8,1,0,-1,0,16,3,6,7
2014120710,2014,"2011-23","DEN","BUF",10,4,1,0,0,0,7,9,7,7
2014121402,2014,"2011-23","BUF","GB",4,12,1,0,1,0,8,-3.5,7,6
2014122110,2014,"2011-23","LV","BUF",19,4,1,0,0,0,2,-7,7,7
2014122807,2014,"2011-23","NE","BUF",22,4,1,0,0,0,-8,4.5,7,7
2014090711,2014,"2011-23","TB","CAR",30,5,1,0,0,0,-6,5.5,NA,NA
2014091401,2014,"2011-23","CAR","DET",5,11,1,0,1,0,17,1,7,6
2014092113,2014,"2011-23","CAR","PIT",5,27,1,0,0,-1,-18,3,7,10
2014100500,2014,"2011-23","CAR","CHI",5,6,1,0,0,0,7,1.5,7,7
2014101202,2014,"2011-23","CIN","CAR",7,5,1,0,0,0,0,7,7,7
2014101904,2014,"2011-23","GB","CAR",12,5,1,0,0,0,21,6.5,7,7
2014102601,2014,"2011-23","CAR","SEA",5,28,1,0,0,0,-4,-6,7,7
2014103000,2014,"2011-23","CAR","NO",5,23,1,0,0,0,-18,-3,4,4
2014111000,2014,"2011-23","PHI","CAR",26,5,1,0,0,-1,24,7,8,11
2014113005,2014,"2011-23","MIN","CAR",21,5,1,-1,0,0,18,2.5,7,14
2014120706,2014,"2011-23","NO","CAR",23,5,1,0,0,0,-31,8.5,7,7
2014121403,2014,"2011-23","CAR","TB",5,30,1,0,0,0,2,3.5,7,7
2014122100,2014,"2011-23","CAR","CLE",5,8,1,0,0,0,4,6,7,7
2014091413,2014,"2011-23","SF","CHI",29,6,1,0,0,0,-8,7,7,7
2014092200,2014,"2011-23","NYJ","CHI",25,6,1,0,0,0,-8,1.5,8,8
2014092801,2014,"2011-23","CHI","GB",6,12,1,0,-1,0,-21,-2,6,7
2014101902,2014,"2011-23","CHI","MIA",6,20,1,0,0,0,-13,3,7,7
2014102605,2014,"2011-23","NE","CHI",22,6,1,0,0,1,28,5.5,10,7
2014110910,2014,"2011-23","GB","CHI",12,6,1,0,0,0,41,9.5,14,14
2014111601,2014,"2011-23","CHI","MIN",6,21,1,-1,0,0,8,2.5,7,14
2014112302,2014,"2011-23","CHI","TB",6,30,1,0,0,0,8,4,7,7
2014112700,2014,"2011-23","DET","CHI",11,6,1,0,0,0,17,7.5,4,4
2014120400,2014,"2011-23","CHI","DAL",6,9,1,0,0,0,-13,-3.5,7,7
2014121500,2014,"2011-23","CHI","NO",6,23,1,0,0,1,-16,-3,11,8
2014122101,2014,"2011-23","CHI","DET",6,11,1,0,-1,0,-6,-10,6,7
2014122806,2014,"2011-23","MIN","CHI",21,6,1,0,0,0,4,7,7,7
2014092101,2014,"2011-23","CIN","TEN",7,31,1,0,0,0,26,6.5,7,7
2014100512,2014,"2011-23","NE","CIN",22,7,1,-1,-1,0,26,-2.5,6,14
2014101905,2014,"2011-23","IND","CIN",14,7,1,0,0,1,27,3,10,7
2014110200,2014,"2011-23","CIN","JAX",7,15,1,0,0,0,10,10,7,7
2014110600,2014,"2011-23","CIN","CLE",7,8,1,0,0,0,-21,6.5,4,4
2014111605,2014,"2011-23","NO","CIN",23,7,1,0,0,-1,-17,8.5,7,10
2014112303,2014,"2011-23","HOU","CIN",13,7,1,0,0,0,-9,3,7,7
2014113008,2014,"2011-23","TB","CIN",30,7,1,0,0,0,-1,-6,7,7
2014120700,2014,"2011-23","CIN","PIT",7,27,1,0,0,0,-21,3,7,7
2014121404,2014,"2011-23","CLE","CIN",8,7,1,0,0,0,-30,2.5,7,7
2014122200,2014,"2011-23","CIN","DEN",7,10,1,0,0,0,9,-3.5,8,8
2014122809,2014,"2011-23","PIT","CIN",27,7,1,0,1,0,10,3,7,6
2014090708,2014,"2011-23","PIT","CLE",27,8,1,0,0,0,3,5.5,NA,NA
2014091403,2014,"2011-23","CLE","NO",8,23,1,0,0,0,2,-4.5,7,7
2014100508,2014,"2011-23","TEN","CLE",31,8,1,-1,0,0,-1,-1,7,14
2014101203,2014,"2011-23","CLE","PIT",8,27,1,0,0,0,21,2.5,7,7
2014101906,2014,"2011-23","JAX","CLE",15,8,1,0,0,0,18,-4,7,7
2014102610,2014,"2011-23","CLE","LV",8,19,1,0,0,0,10,6.5,7,7
2014110201,2014,"2011-23","CLE","TB",8,30,1,0,0,0,5,7,7,7
2014111602,2014,"2011-23","CLE","HOU",8,13,1,-1,0,1,-16,4.5,10,14
2014120701,2014,"2011-23","CLE","IND",8,14,1,0,0,0,-1,-3,7,7
2014090710,2014,"2011-23","DAL","SF",9,29,1,0,0,0,-11,-3.5,NA,NA
2014091406,2014,"2011-23","TEN","DAL",31,9,1,0,0,0,-16,3,7,7
2014092109,2014,"2011-23","LA","DAL",17,9,1,0,0,0,-3,-1.5,7,7
2014092810,2014,"2011-23","DAL","NO",9,23,1,0,0,0,21,-3,7,7
2014100501,2014,"2011-23","DAL","HOU",9,13,1,0,0,0,3,5,7,7
2014101211,2014,"2011-23","SEA","DAL",28,9,1,0,-1,0,-7,10,6,7
2014101910,2014,"2011-23","DAL","NYG",9,24,1,0,0,0,10,5,7,7
2014102700,2014,"2011-23","DAL","WAS",9,32,1,0,0,0,-3,9.5,8,8
2014110903,2014,"2011-23","JAX","DAL",15,9,0,0,0,0,-14,-7.5,7,7
2014112312,2014,"2011-23","NYG","DAL",24,9,1,-1,0,0,-3,-4,7,14
2014112701,2014,"2011-23","DAL","PHI",9,26,1,0,0,0,-23,3,4,4
2014121413,2014,"2011-23","PHI","DAL",26,9,1,0,0,-1,-11,3.5,7,10
2014122109,2014,"2011-23","DAL","IND",9,14,1,0,0,0,35,3.5,7,7
2014122812,2014,"2011-23","WAS","DAL",32,9,1,0,0,0,-27,-6,8,7
2014090712,2014,"2011-23","DEN","IND",10,14,1,0,0,0,7,8,NA,NA
2014091410,2014,"2011-23","DEN","KC",10,16,1,0,0,0,7,13,7,7
2014092112,2014,"2011-23","SEA","DEN",28,10,1,0,0,0,6,4,7,7
2014101206,2014,"2011-23","NYJ","DEN",25,10,1,0,0,0,-14,-10,7,7
2014101912,2014,"2011-23","DEN","SF",10,29,1,0,1,0,25,7,7,6
2014102300,2014,"2011-23","DEN","LAC",10,18,1,0,0,0,14,9,4,4
2014110208,2014,"2011-23","NE","DEN",22,10,1,0,0,-1,22,-3,7,10
2014110907,2014,"2011-23","LV","DEN",19,10,1,0,0,0,-24,-13,7,7
2014111607,2014,"2011-23","LA","DEN",17,10,1,0,0,0,15,-8,7,7
2014112310,2014,"2011-23","DEN","MIA",10,20,1,0,0,-1,3,6.5,7,10
2014113011,2014,"2011-23","KC","DEN",16,10,1,0,0,1,-13,1,10,7
2014121410,2014,"2011-23","LAC","DEN",18,10,1,0,0,0,-12,-4,7,7
2014122813,2014,"2011-23","DEN","LV",10,19,1,0,-1,0,33,16.5,6,7
2014090800,2014,"2011-23","DET","NYG",11,24,1,0,0,0,21,6.5,NA,NA
2014092103,2014,"2011-23","DET","GB",11,12,1,0,0,0,12,1.5,7,7
2014092805,2014,"2011-23","NYJ","DET",25,11,1,0,-1,0,-7,2,6,7
2014101205,2014,"2011-23","MIN","DET",21,11,1,0,0,1,-14,1,10,7
2014101903,2014,"2011-23","DET","NO",11,23,1,-1,0,0,1,1.5,7,14
2014110902,2014,"2011-23","DET","MIA",11,20,1,1,0,0,4,3,14,7
2014112306,2014,"2011-23","NE","DET",22,11,1,0,0,0,25,7.5,7,7
2014120702,2014,"2011-23","DET","TB",11,30,1,0,0,1,17,10.5,10,7
2014121405,2014,"2011-23","DET","MIN",11,21,1,0,0,0,2,8,7,7
2014122802,2014,"2011-23","GB","DET",12,11,1,0,0,0,10,9,7,7
2014090400,2014,"2011-23","SEA","GB",28,12,1,0,0,0,20,4.5,NA,NA
2014091411,2014,"2011-23","GB","NYJ",12,25,1,0,0,1,7,7,10,7
2014100200,2014,"2011-23","GB","MIN",12,21,1,0,0,0,32,8.5,4,4
2014101204,2014,"2011-23","MIA","GB",20,12,1,1,0,-1,-3,-1.5,14,10
2014102612,2014,"2011-23","NO","GB",23,12,1,0,0,0,21,2,7,7
2014111603,2014,"2011-23","GB","PHI",12,26,1,0,1,0,33,4.5,7,6
2014112305,2014,"2011-23","MIN","GB",21,12,1,0,0,0,-3,-7.5,7,7
2014113010,2014,"2011-23","GB","NE",12,22,1,0,0,0,5,3,7,7
2014122107,2014,"2011-23","TB","GB",30,12,1,0,0,0,-17,-11.5,7,7
2014090703,2014,"2011-23","HOU","WAS",13,32,1,0,0,0,11,3,NA,NA
2014091412,2014,"2011-23","LV","HOU",19,13,1,0,0,0,-16,-3,7,7
2014092107,2014,"2011-23","NYG","HOU",24,13,1,0,0,0,13,1,7,7
2014100900,2014,"2011-23","HOU","IND",13,14,1,0,0,0,-5,-2.5,4,4
2014102000,2014,"2011-23","PIT","HOU",27,13,1,0,0,-1,7,3,8,11
2014102608,2014,"2011-23","TEN","HOU",31,13,1,0,1,0,-14,-3.5,7,6
2014110203,2014,"2011-23","HOU","PHI",13,26,1,0,0,0,-10,-1.5,7,7
2014113002,2014,"2011-23","HOU","TEN",13,31,1,0,0,0,24,7,7,7
2014120703,2014,"2011-23","JAX","HOU",15,13,1,0,0,0,-14,-6.5,7,7
2014121406,2014,"2011-23","IND","HOU",14,13,1,0,0,0,7,7,7,7
2014122803,2014,"2011-23","HOU","JAX",13,15,1,0,0,-1,6,8.5,7,10
2014091500,2014,"2011-23","IND","PHI",14,26,1,0,0,0,-3,3,8,8
2014092104,2014,"2011-23","JAX","IND",15,14,1,0,1,0,-27,-6,7,6
2014092803,2014,"2011-23","IND","TEN",14,31,1,0,0,0,24,7.5,7,7
2014102611,2014,"2011-23","PIT","IND",27,14,1,0,-1,0,17,-5,6,7
2014110300,2014,"2011-23","NYG","IND",24,14,1,1,0,0,-16,-3,15,8
2014111611,2014,"2011-23","IND","NE",14,22,1,0,0,0,-22,3,13,14
2014112304,2014,"2011-23","IND","JAX",14,15,1,-1,0,0,20,13,7,14
2014113003,2014,"2011-23","IND","WAS",14,32,1,0,0,0,22,7.5,7,7
2014122811,2014,"2011-23","TEN","IND",31,14,1,0,0,1,-17,-7.5,10,7
2014090707,2014,"2011-23","PHI","JAX",26,15,1,0,0,0,17,10,NA,NA
2014091407,2014,"2011-23","WAS","JAX",32,15,1,0,0,0,31,5,7,7
2014092808,2014,"2011-23","LAC","JAX",18,15,1,0,0,0,19,13,7,7
2014100504,2014,"2011-23","JAX","PIT",15,27,1,0,0,0,-8,-6,7,7
2014101208,2014,"2011-23","TEN","JAX",31,15,1,0,0,0,2,4,7,7
2014102603,2014,"2011-23","JAX","MIA",15,20,1,0,0,0,-14,-7,7,7
2014113004,2014,"2011-23","JAX","NYG",15,24,1,0,0,0,1,-3,7,7
2014121800,2014,"2011-23","JAX","TEN",15,31,1,0,0,0,8,4,4,4
2014090704,2014,"2011-23","KC","TEN",16,31,1,0,0,0,-16,3,NA,NA
2014092111,2014,"2011-23","MIA","KC",20,16,1,0,0,0,-19,6,7,7
2014092900,2014,"2011-23","KC","NE",16,22,1,0,0,0,27,-3,8,8
2014100511,2014,"2011-23","SF","KC",29,16,1,0,1,0,5,4,7,6
2014101909,2014,"2011-23","LAC","KC",18,16,1,-1,0,0,-3,3,7,14
2014102604,2014,"2011-23","KC","LA",16,17,1,0,0,0,27,7.5,7,7
2014110204,2014,"2011-23","KC","NYJ",16,25,1,0,0,0,14,9.5,7,7
2014111604,2014,"2011-23","KC","SEA",16,28,1,0,0,0,4,-1,7,7
2014112000,2014,"2011-23","LV","KC",19,16,1,0,0,0,4,-7.5,4,4
2014121407,2014,"2011-23","KC","LV",16,19,1,0,0,0,18,11,7,7
2014122106,2014,"2011-23","PIT","KC",27,16,1,0,0,0,8,2.5,7,7
2014122804,2014,"2011-23","KC","LAC",16,18,1,0,0,0,12,3,7,8
2014090709,2014,"2011-23","LA","MIN",17,21,1,0,0,0,-28,3,NA,NA
2014091409,2014,"2011-23","TB","LA",30,17,1,0,0,0,-2,4,7,7
2014100507,2014,"2011-23","PHI","LA",26,17,1,-1,0,0,6,3.5,7,14
2014101300,2014,"2011-23","LA","SF",17,29,1,0,0,0,-14,-3.5,8,8
2014101907,2014,"2011-23","LA","SEA",17,28,1,0,-1,0,2,-7,6,7
2014110207,2014,"2011-23","SF","LA",29,17,1,1,0,0,-3,10.5,14,7
2014112308,2014,"2011-23","LAC","LA",18,17,1,0,0,0,3,4,7,7
2014113007,2014,"2011-23","LA","LV",17,19,1,0,0,-1,52,6.5,7,10
2014120708,2014,"2011-23","WAS","LA",32,17,1,0,0,0,-24,-2.5,7,7
2014122108,2014,"2011-23","LA","NYG",17,24,1,0,0,1,-10,7,10,7
2014122815,2014,"2011-23","SEA","LA",28,17,1,0,0,0,14,11,7,7
2014091408,2014,"2011-23","LAC","SEA",18,28,1,0,-1,-1,9,-4.5,6,10
2014100510,2014,"2011-23","LAC","NYJ",18,25,1,0,0,0,31,7,7,7
2014101209,2014,"2011-23","LV","LAC",19,18,1,1,0,0,-3,-7,14,7
2014110205,2014,"2011-23","MIA","LAC",20,18,1,0,0,-1,37,3,7,10
2014111609,2014,"2011-23","LAC","LV",18,19,1,1,0,0,7,10.5,14,7
2014120713,2014,"2011-23","LAC","NE",18,22,1,0,0,0,-9,-4,7,7
2014122001,2014,"2011-23","SF","LAC",29,18,1,0,0,0,-3,2,6,6
2014090706,2014,"2011-23","NYJ","LV",25,19,1,0,0,0,5,6.5,NA,NA
2014092105,2014,"2011-23","NE","LV",22,19,1,0,0,0,7,14,7,7
2014092806,2014,"2011-23","LV","MIA",19,20,0,0,0,0,-24,-4,7,7
2014110209,2014,"2011-23","SEA","LV",28,19,1,0,0,0,6,13.5,7,7
2014120711,2014,"2011-23","LV","SF",19,29,1,0,0,-1,11,-8,7,10
2014090705,2014,"2011-23","MIA","NE",20,22,1,0,0,0,13,-3.5,NA,NA
2014120100,2014,"2011-23","NYJ","MIA",25,20,1,0,0,0,-3,-6.5,7,8
2014121408,2014,"2011-23","NE","MIA",22,20,1,0,0,0,28,9.5,7,7
2014122103,2014,"2011-23","MIA","MIN",20,21,1,0,0,0,2,4.5,7,7
2014122805,2014,"2011-23","MIA","NYJ",20,25,1,0,0,0,-13,7,7,7
2014091404,2014,"2011-23","MIN","NE",21,22,1,0,0,0,-23,-3.5,7,7
2014092106,2014,"2011-23","NO","MIN",23,21,1,0,0,0,11,10,7,7
2014102607,2014,"2011-23","TB","MIN",30,21,1,1,0,0,-6,1,14,7
2014110206,2014,"2011-23","MIN","WAS",21,32,1,0,1,0,3,-1,7,6
2014120705,2014,"2011-23","MIN","NYJ",21,25,1,0,1,0,6,4.5,7,6
2014101600,2014,"2011-23","NE","NYJ",22,25,1,0,0,0,2,9.5,4,4
2014122105,2014,"2011-23","NYJ","NE",25,22,1,0,0,0,-1,-10,7,7
2014100505,2014,"2011-23","NO","TB",23,30,1,0,0,0,6,11,7,7
2014110904,2014,"2011-23","NO","SF",23,29,1,0,0,1,-3,6,10,7
2014113006,2014,"2011-23","PIT","NO",27,23,1,1,1,0,-3,3.5,13,6
2014122810,2014,"2011-23","TB","NO",30,23,1,0,0,0,-3,-6,7,7
2014092500,2014,"2011-23","WAS","NYG",32,24,1,0,0,0,-31,3,4,4
2014101212,2014,"2011-23","PHI","NYG",26,24,1,0,0,0,27,1,7,7
2014110909,2014,"2011-23","SEA","NYG",28,24,1,0,1,0,21,9,7,6
2014111606,2014,"2011-23","NYG","SF",24,29,1,0,0,0,-6,-4,7,7
2014120707,2014,"2011-23","TEN","NYG",31,24,1,0,0,0,-29,-3,7,7
2014121409,2014,"2011-23","NYG","WAS",24,32,1,0,0,0,11,7,7,7
2014122808,2014,"2011-23","NYG","PHI",24,26,1,0,0,0,-8,-1,7,8
2014110905,2014,"2011-23","NYJ","PIT",25,27,1,0,0,0,7,-4.5,7,7
2014121411,2014,"2011-23","TEN","NYJ",31,25,1,0,0,0,-5,-3.5,7,7
2014092108,2014,"2011-23","PHI","WAS",26,32,1,0,-1,0,3,4,6,7
2014092809,2014,"2011-23","SF","PHI",29,26,1,0,0,0,5,3.5,7,7
2014112307,2014,"2011-23","PHI","TEN",26,31,1,0,1,0,19,11,7,6
2014120712,2014,"2011-23","PHI","SEA",26,28,1,0,0,0,-10,-1.5,10,10
2014122000,2014,"2011-23","WAS","PHI",32,26,1,0,0,0,3,-7,6,6
2014092807,2014,"2011-23","PIT","TB",27,30,1,0,0,-1,-3,7.5,7,10
2014111700,2014,"2011-23","TEN","PIT",31,27,1,0,0,0,-3,-7,8,8
2014100600,2014,"2011-23","WAS","SEA",32,28,1,-1,0,1,-10,-7,11,15
2014112702,2014,"2011-23","SF","SEA",29,28,1,0,0,0,-16,1,4,4
2014121412,2014,"2011-23","SEA","SF",28,29,1,0,0,0,10,10,7,7
2014112311,2014,"2011-23","SF","WAS",29,32,1,0,0,0,4,9,7,7
2014111608,2014,"2011-23","WAS","TB",32,30,1,1,0,0,-20,6.5,14,7
2014101908,2014,"2011-23","WAS","TEN",32,31,1,0,0,0,2,6,7,7
2015091307,2015,"2011-23","ARI","NO",1,23,1,0,0,0,12,2,NA,NA
2015092006,2015,"2011-23","CHI","ARI",6,1,1,0,0,0,-25,-2,7,7
2015092710,2015,"2011-23","ARI","SF",1,29,1,0,0,0,40,7,7,7
2015100410,2015,"2011-23","ARI","LA",1,17,1,0,0,0,-2,7,7,7
2015101108,2015,"2011-23","DET","ARI",11,1,1,0,-1,0,-25,-4.5,6,7
2015101802,2015,"2011-23","PIT","ARI",27,1,1,0,-1,0,12,-5.5,6,7
2015102600,2015,"2011-23","ARI","BAL",1,3,1,0,0,0,8,10,8,8
2015110108,2015,"2011-23","CLE","ARI",8,1,1,0,1,0,-14,-7,7,6
2015111511,2015,"2011-23","SEA","ARI",28,1,1,0,0,0,-7,3,14,14
2015112209,2015,"2011-23","ARI","CIN",1,7,1,0,1,0,3,4,7,6
2015112909,2015,"2011-23","SF","ARI",29,1,1,0,0,0,-6,-7.5,7,7
2015120609,2015,"2011-23","LA","ARI",17,1,1,0,0,0,-24,-3.5,7,7
2015121000,2015,"2011-23","ARI","MIN",1,21,1,0,0,0,3,10,4,4
2015122001,2015,"2011-23","PHI","ARI",26,1,1,0,0,-1,-23,-3.5,7,10
2015122710,2015,"2011-23","ARI","GB",1,12,1,0,0,0,30,6,7,7
2016010314,2015,"2011-23","ARI","SEA",1,28,1,0,0,0,-30,6,7,7
2015091400,2015,"2011-23","ATL","PHI",2,26,1,0,0,0,2,-3.5,NA,NA
2015092004,2015,"2011-23","NYG","ATL",24,2,1,0,1,0,-4,2,7,6
2015092700,2015,"2011-23","DAL","ATL",9,2,1,0,0,0,-11,1,7,7
2015100402,2015,"2011-23","ATL","HOU",2,13,1,0,0,0,27,4,7,7
2015101103,2015,"2011-23","ATL","WAS",2,32,1,0,0,0,6,7.5,7,7
2015101500,2015,"2011-23","NO","ATL",23,2,1,0,0,0,10,-3,4,4
2015102508,2015,"2011-23","TEN","ATL",31,2,1,0,0,-1,-3,-5.5,7,10
2015110105,2015,"2011-23","ATL","TB",2,30,1,0,0,0,-3,8,7,7
2015110808,2015,"2011-23","SF","ATL",29,2,1,0,0,0,1,-9.5,7,7
2015112202,2015,"2011-23","ATL","IND",2,14,1,0,0,0,-3,3.5,14,14
2015112901,2015,"2011-23","ATL","MIN",2,21,1,0,0,0,-10,2,7,7
2015120608,2015,"2011-23","TB","ATL",30,2,1,0,0,0,4,1,7,7
2015121307,2015,"2011-23","CAR","ATL",5,2,1,0,0,0,38,8.5,7,7
2015122003,2015,"2011-23","JAX","ATL",15,2,1,0,0,0,-6,2,7,7
2015122707,2015,"2011-23","ATL","CAR",2,5,1,0,0,0,7,-7,7,7
2016010311,2015,"2011-23","ATL","NO",2,23,1,0,0,0,-3,6,7,7
2015091309,2015,"2011-23","DEN","BAL",10,3,1,0,0,0,6,4.5,NA,NA
2015092010,2015,"2011-23","LV","BAL",19,3,1,0,0,0,4,-6,7,7
2015092707,2015,"2011-23","BAL","CIN",3,7,1,0,0,0,-4,2.5,7,7
2015100100,2015,"2011-23","PIT","BAL",27,3,1,0,0,0,-3,-3,4,4
